date_time,speed,lane,auto,lane_white_avg,lane_green_avg,auto_white_avg,auto_green_avg
,63,0,0,0,0,0,0
,63,1,0,0,6.7922,0,0
,64,0,0,0,0,0,0
,65,0,0,0,0,0,0
,65,1,0,0,6.361,0,0
,66,1,0,0,6.4166,0,0
,66,1,0,0,6.4343,0,0
,4,1,0,0,6.2821,0,0
,4,1,0,0,6.1848,0,0
,,1,0,0,6.1355,0,0
,68,1,0,0,5.7869,0,0
,68,1,0,0,5.7577,0,0
,,1,1,0,5.6624,0,3.9511
,68,1,1,0,5.6944,0,4.4845
,68,1,1,0,5.6004,0,4.1263
,68,1,1,0,5.6402,0,4.2412
,68,1,1,0,5.5727,0,4.3343
,68,1,1,0,5.4384,0,4.2756
,,1,0,0,5.5678,0,0
,68,1,0,0,5.4873,0,0
,68,1,0,0,5.2914,0,0
,,1,0,0,5.5687,0,0
,69,1,0,0,5.4218,0,0
,69,1,0,0,5.469,0,0
,48,1,0,0,5.4872,0,0
,,1,0,0,5.5969,0,0
,,1,0,0,5.5743,0,0
,,1,0,0,5.6345,0,0
,72,1,0,0,5.8276,0,0
,,1,0,0,5.8444,0,0
,,1,0,0,5.7465,0,0
,,1,1,0,5.9559,0,4.4761
,73,1,1,0,5.9707,0,4.3614
,73,1,0,0,5.9284,0,0
,,1,0,0,5.994,0,0
,,1,0,0,6.0994,0,0
,,1,0,0,5.7591,0,0
,,1,0,0,5.8284,0,0
,,1,0,0,5.8945,0,0
,,1,0,0,6.0499,0,0
,,1,0,0,5.9449,0,0
,,1,0,0,6.004,0,0
,,1,0,0,6.1953,0,0
,,1,0,0,6.0475,0,0
,,1,0,0,6.0643,0,0
,,1,0,0,6.0582,0,0
,72,1,0,0,6.1807,0,0
,,1,0,0,6.1526,0,0
,72,1,0,0,6.0792,0,0
,,1,0,0,6.3199,0,0
,72,1,0,0,6.2904,0,0
,,1,0,0,6.4261,0,0
,,1,0,0,6.1978,0,0
,,1,0,0,6.4481,0,0
,416809,1,0,0,6.4235,0,0
,,1,0,2.853,0.6958,0,0
,,0,0,3.3544,0,0,0
,434,0,0,3.4744,0,0,0
,,0,0,0.5744,0,0,0
,,0,0,0.3009,0,0,0
,,0,0,0.4783,0,0,0
,,0,0,0.7009,0,0,0
,,0,0,0.3682,0,0,0
,,0,0,0.4487,0,0,0
,,0,0,2.2984,0,0,0
,,0,0,1.2347,0,0,0
,,0,0,0.5976,0,0,0
,218,0,0,0.5251,0,0,0
,49,0,0,0.9448,0,0,0
,,0,0,0.3776,0,0,0
,49,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0.027,0,0,0
,4,0,0,2.2588,0,0,0
,,0,0,1.9011,0,0,0
,,0,0,1.839,0,0,0
,50,0,0,0.511,0,0,0
,10,0,0,0.7354,0,0,0
,90,0,0,0.3956,0,0,0
,90,0,0,1.1745,0,0,0
,7,0,0,0.9595,0,0,0
,7,0,0,0.5439,0,0,0
,,0,0,0.3406,0,0,0
,7,0,0,0.0529,0,0,0
,7,0,0,0.1052,0,0,0
,7,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,3,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,4,0,0,0,0,0,0
,,0,0,0,0,0,0
,5,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,6,0,0,0,0,0,0
,97,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,4,0,0,0.0546,0,0,0
,,0,0,0.0533,0,0,0
,,0,0,0.1088,0,0,0
,,0,0,0.0546,0,0,0
,,0,0,0.0263,0,0,0
,60,0,0,0.2985,0,0,0
,60,1,0,0,3.8989,0,0
,,1,0,0,4.6685,0,0
,67,1,0,0,4.765,0,0
,62,1,0,0,4.9699,0,0
,,1,1,0,5.0504,0,3.781
,63,1,1,0,5.401,0,4.094
,,1,1,0,5.7198,0,4.2944
,65,1,1,0,7.2786,0,5.5418
,,1,1,0,12.2829,0,10.0348
,,1,1,0,14.3624,0,11.6226
,,1,1,0,15.6182,0,13.0783
,4,1,1,0,16.4441,0,14.805
,,1,1,0,18.191,0,16.1723
,,1,1,0,16.0993,0,14.6969
,67,1,1,0,15.8563,0,14.476
,,1,1,0,14.7817,0,12.4768
,66,1,1,0,12.1428,0,10.6456
,66,1,1,0,9.7099,0,8.2424
,65,1,1,0,7.3282,0,5.9086
,64,1,1,0,5.9982,0,4.7653
,63,1,1,0,5.3939,0,4.3575
,,1,1,0,4.7018,0,3.5635
,67,1,1,0,4.6748,0,3.4499
,18,1,1,0,4.9177,0,3.403
,,1,1,0,4.5389,0,3.338
,,1,1,0,4.6844,0,3.363
,4,1,1,0,4.657,0,3.4784
,,1,1,0,4.7522,0,3.2993
,,1,1,0,4.7388,0,3.5608
,,1,0,1.8644,0.2957,0,0
,,0,0,2.8919,0,0,0
,,0,0,3.0071,0,0,0
,4,0,0,2.959,0,0,0
,4,0,0,0.8374,0,0,0
,,0,0,1.0206,0,0,0
,,0,0,1.0982,0,0,0
,,0,0,2.0749,0,0,0
,,0,0,1.8695,0,0,0
,1,0,0,1.501,0,0,0
,90,0,0,3.6607,0,0,0
,,0,0,3.6768,0,0,0
,,0,0,3.4987,0,0,0
,,0,0,2.0782,0,0,0
,,0,0,2.1764,0,0,0
,48,0,0,1.2563,0,0,0
,48,0,0,0.3797,0,0,0
,48,0,0,0.0814,0,0,0
,48,0,0,0.0788,0,0,0
,48,0,0,0.2145,0,0,0
,48,0,0,0.2222,0,0,0
,48,0,0,0.2261,0,0,0
,48,0,0,0.5974,0,0,0
,,0,0,0.6317,0,0,0
,48,0,0,0.6838,0,0,0
,,0,0,0.7837,0,0,0
,48,0,0,0.7831,0,0,0
,,0,0,0.7791,0,0,0
,,0,0,0.5994,0,0,0
,48,0,0,0.5329,0,0,0
,,0,0,0.4111,0,0,0
,,0,0,1.1337,0,0,0
,,0,0,1.1502,0,0,0
,,0,0,1.044,0,0,0
,,0,0,1.6548,0,0,0
,,0,0,1.8771,0,0,0
,,0,0,1.7318,0,0,0
,48,0,0,1.2675,0,0,0
,48,0,0,1.0802,0,0,0
,46,0,0,1.0971,0,0,0
,48,0,0,0.9029,0,0,0
,,0,0,0.3265,0,0,0
,48,0,0,0.4307,0,0,0
,48,0,0,1.2101,0,0,0
,48,0,0,1.206,0,0,0
,,0,0,0.8812,0,0,0
,46,0,0,0.2168,0,0,0
,48,0,0,0.1867,0,0,0
,,0,0,0.0527,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,49,0,0,0,0,0,0
,90,0,0,0,0,0,0
,8,0,0,0,0,0,0
,18,0,0,0,0,0,0
,18,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,92,0,0,0,0,0,0
,92,0,0,0,0,0,0
,3,0,0,0,0,0,0
,93,0,0,0,0,0,0
,,0,0,0,0,0,0
,4,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,95,0,0,0,0,0,0
,95,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,4,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,60,0,0,0,0,0,0
,8,0,0,0,0,0,0
,67,0,0,0,0,0,0
,62,0,0,0,0,0,0
,62,0,0,0,0,0,0
,63,0,0,0,0,0,0
,63,0,0,0,0,0,0
,64,0,0,0,0,0,0
,69,0,0,0,0,0,0
,,0,0,0,0,0,0
,66,0,0,0,0,0,0
,66,0,0,0,0,0,0
,66,0,0,0,0,0,0
,66,0,0,0,0,0,0
,65,1,0,0,0.0716,0,0
,65,1,0,0,0.1454,0,0
,65,1,0,0,0.3757,0,0
,65,1,0,0,0.4284,0,0
,64,1,0,0,0.4603,0,0
,64,1,0,0,0.3456,0,0
,64,1,0,0,0.3773,0,0
,64,1,0,0,0.4946,0,0
,63,0,0,0,0,0,0
,63,0,0,0,0,0,0
,63,0,0,0,0,0,0
,63,0,0,0,0,0,0
,,0,0,0,0,0,0
,64,0,0,0,0,0,0
,65,0,0,0,0,0,0
,69,0,0,0,0,0,0
,,0,0,0,0,0,0
,66,0,0,0,0,0,0
,66,0,0,0,0,0,0
,66,0,0,0,0,0,0
,66,1,0,0,0.2169,0,0
,66,1,0,0,0.4353,0,0
,66,1,0,0,0.4518,0,0
,66,1,0,0,0.4429,0,0
,66,1,0,0,0.3034,0,0
,66,1,0,0,0.3208,0,0
,65,1,0,0,0.3967,0,0
,,1,0,0,0.3926,0,0
,65,1,0,0,0.4093,0,0
,,1,0,0,0.3339,0,0
,65,1,0,0,0.3342,0,0
,64,1,0,0,0.3339,0,0
,64,1,0,0,0.1791,0,0
,64,1,0,0,0.2828,0,0
,64,1,0,0,0.3544,0,0
,63,1,0,0,0.2724,0,0
,63,1,0,0,0.2536,0,0
,63,1,0,0,0.2898,0,0
,63,1,0,0,0.3702,0,0
,63,1,0,0,0.3686,0,0
,64,1,0,0,0.4039,0,0
,64,1,0,0,0.5281,0,0
,64,1,0,0,0.4448,0,0
,65,1,0,0,0.4444,0,0
,65,1,0,0,0.3599,0,0
,65,1,0,0,0.442,0,0
,66,1,0,0,0.3922,0,0
,66,1,0,0,0.2819,0,0
,67,1,0,0,0.3661,0,0
,,1,0,0,0.3514,0,0
,68,1,0,0,0.5703,0,0
,68,1,0,0,0.6005,0,0
,69,1,0,0,0.5718,0,0
,69,1,0,0,0.4026,0,0
,70,1,0,0,0.4493,0,0
,,1,0,0,0.4717,0,0
,,1,0,0,0.366,0,0
,,1,0,0,0.3657,0,0
,,1,0,0,0.4215,0,0
,,1,0,0,0.3974,0,0
,,1,0,0,0.3985,0,0
,,1,0,0,0.399,0,0
,,1,0,0,0.4675,0,0
,,1,0,0,0.4131,0,0
,74,1,0,0,0.5165,0,0
,75,1,0,0,0.5477,0,0
,75,1,0,0,0.5544,0,0
,75,1,0,0,0.4842,0,0
,795,1,0,0,0.5301,0,0
,,1,0,0,0.7674,0,0
,76,1,0,0,0.6162,0,0
,,1,0,0,0.7884,0,0
,76,1,0,0,0.8195,0,0
,,1,0,0,0.8001,0,0
,,1,0,0,0.4261,0,0
,,1,0,0,0.6252,0,0
,,1,0,0,0.674,0,0
,75,1,0,0,0.8931,0,0
,75,1,0,0,0.8921,0,0
,,1,0,0,0.8731,0,0
,,1,0,0,0.6073,0,0
,73,1,0,0,0.6462,0,0
,73,1,0,0,0.6475,0,0
,73,1,0,0,0.7347,0,0
,,0,0,0,0,0,0
,72,0,0,0,0,0,0
,72,0,0,0,0,0,0
,,0,0,0,0,0,0
,72,0,0,0,0,0,0
,72,0,0,0,0,0,0
,,0,0,0,0,0,0
,73,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,75,0,0,0,0,0,0
,76,0,0,0,0,0,0
,76,0,0,0,0,0,0
,,0,0,0,0,0,0
,78,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,79,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,87,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,6,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,88,0,0,0,0,0,0
,,0,0,0,0,0,0
,89,0,0,0,0,0,0
,,0,0,0,0,0,0
,89,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,4,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,84,0,0,0,0,0,0
,84,0,0,0,0,0,0
,,0,0,0,0,0,0
,84,0,0,0,0,0,0
,83,0,0,0,0,0,0
,83,0,0,0,0,0,0
,,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,,0,0,0,0,0,0
,81,0,0,0,0,0,0
,87,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,87,0,0,0,0,0,0
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,79,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,76,0,0,0,0,0,0
,75,0,0,0,0,0,0
,75,0,0,0,0,0,0
,75,0,0,0,0,0,0
,75,0,0,0,0,0,0
,75,0,0,0,0,0,0
,,0,0,0,0,0,0
,77,0,0,0,0,0,0
,78,0,0,0,0,0,0
,,0,0,0,0,0,0
,80,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,83,0,0,0,0,0,0
,84,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,4,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,,0,0,0,0,0,0
,89,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,0,0,0,0,0
,,0,0,0,0,0,0
,90,0,0,0,0,0,0
,46,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,40,0,0,0,0,0,0
,90,0,0,0,0,0,0
,70,0,0,0,0,0,0
,90,0,0,0,0,0,0
,70,0,1,0,0,0,0.0438
,48,0,0,0,0,0,0
,46,0,1,0,0,0,0.0219
,48,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,71,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,71,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,1,0,0,0,0.0222
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,1,0,0,0,0.0215
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,97,0,0,0,0,0,0
,,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,46,0,1,0,0,0,0.0436
,70,0,1,0,0,0,0.0214
,70,0,1,0,0,0,0.0219
,,0,0,0,0,0,0
,97,0,0,0,0,0,0
,,0,0,0,0,0,0
,97,0,1,0,0,0,0.0213
,97,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,1,0,0,0,0.0218
,8,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,45,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,70,0,0,0,0,0,0
,90,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,1,0,0,0,0.0216
,,0,1,0,0,0,0.0213
,,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,1,0,0,0,0.0211
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,84,0,0,0,0,0,0
,83,0,0,0,0,0,0
,83,0,0,0,0,0,0
,,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,1,0,0,0,0.0219
,,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,1,0,0,0,0.0215
,80,0,1,0,0,0,0.0213
,80,0,1,0,0,0,0.0421
,80,0,0,0,0,0,0
,80,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,1,0,0,0,0.0219
,,0,1,0,0,0,0.0218
,,0,1,0,0,0,0.0218
,79,0,0,0,0,0,0
,,0,1,0,0,0,0.0212
,,0,0,0,0,0,0
,78,0,0,0,0,0,0
,,0,0,0,0,0,0
,77,0,0,0,0,0,0
,,0,1,0,0,0,0.0218
,,0,1,0,0,0,0.043
,76,0,0,0,0,0,0
,,0,0,0,0,0,0
,76,0,1,0,0,0,0.0217
,,0,0,0,0,0,0
,76,0,0,0,0,0,0
,,0,1,0,0,0,0.0213
,,0,0,0,0,0,0
,77,0,1,0,0,0,0.0213
,,0,1,0,0,0,0.0456
,,0,1,0,0,0,0.0235
,,0,1,0,0,0,0.0229
,,0,1,0,0,0,0.0214
,77,0,1,0,0,0,0.0434
,,0,1,0,0,0,0.0214
,,0,1,0,0,0,0.0436
,,0,1,0,0,0,0.043
,,0,1,0,0,0,0.0436
,78,0,1,0,0,0,0.021
,,0,1,0,0,0,0.0213
,,0,1,0,0,0,0.021
,80,0,1,0,0,0,0.0218
,80,0,1,0,0,0,0.0436
,80,0,1,0,0,0,0.0436
,80,0,1,0,0,0,0.0212
,,0,1,0,0,0,0.0213
,3,0,1,0,0,0,0.0219
,81,0,0,0,0,0,0
,87,0,1,0,0,0,0.0221
,,0,1,0,0,0,0.0216
,,0,1,0,0,0,0.0458
,82,0,1,0,0,0,0.0458
,82,0,1,0,0,0,0.0458
,82,0,0,0,0,0,0
,82,0,1,0,0,0,0.0448
,82,0,1,0,0,0,0.0448
,82,0,1,0,0,0,0.0428
,,0,1,0,0,0,0.0638
,83,0,1,0,0,0,0.0218
,83,0,1,0,0,0,0.1067
,83,0,1,0,0,0,0.1491
,83,0,1,0,0,0,0.1463
,,0,1,0,0,0,0.1323
,84,0,1,0,0,0,0.1324
,84,0,1,0,0,0,0.043
,,0,1,0,0,0,0.0217
,6,0,1,0,0,0,0.0424
,84,0,1,0,0,0,0.0432
,,0,1,0,0,0,0.0424
,,0,1,0,0,0,0.1087
,85,0,1,0,0,0,0.1498
,85,0,1,0,0,0,0.3414
,85,0,1,0,0,0,0.1263
,85,0,1,0,0,0,0.0215
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,1,0,0,0,0.02
,86,0,1,0,0,0,0.0209
,86,0,1,0,0,0,0.0209
,86,0,1,0,0,0,0.0213
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,1,0,0,0,0.022
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,22,0,0,0,0,0,0
,12,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,4,0,0,0,0,0,0
,4,0,0,0,0,0,0
,,0,0,0,0,0,0
,87,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,0,0,0,0,0
,,0,0,0,0,0,0
,89,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,97,0,0,0,0,0,0
,97,0,0,0,0,0,0
,,0,0,0,0,0,0
,97,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,97,0,0,0,0,0,0
,,0,0,0,0,0,0
,70,0,0,0,0,0,0
,48,0,0,0,0,0,0
,0,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,8,0,0,0,0,0,0
,8,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,46,0,0,0,0,0,0
,90,0,0,0,0,0,0
,8,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,8,0,0,0,0,0,0
,8,0,0,0,0,0,0
,8,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,70,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,8,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,40,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,8,0,0,0,0,0,0
,8,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,46,0,0,0,0,0,0
,70,0,0,0,0,0,0
,70,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,70,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,90,0,0,0,0,0,0
,90,0,0,0,0,0,0
,8,0,0,0,0,0,0
,8,0,0,0,0,0,0
,90,0,0,0,0,0,0
,48,0,0,0,0,0,0
,48,0,0,0,0,0,0
,,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,0,0,0,0,0
,89,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,88,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,84,0,0,0,0,0,0
,83,0,1,0,0,0,0.0677
,,0,1,0,0,0,0.1083
,83,0,1,0,0,0,0.0445
,83,0,1,0,0,0,0.0222
,82,0,1,0,0,0,0.044
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,4,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,87,0,0,0,0,0,0
,81,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,82,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,83,0,0,0,0,0,0
,,0,0,0,0,0,0
,83,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,84,0,0,0,0,0,0
,,0,0,0,0,0,0
,7,0,0,0,0,0,0
,,0,0,0,0,0,0
,84,0,0,0,0,0,0
,84,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,85,0,0,0,0,0,0
,6,0,0,0,0,0,0
,84,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,84,0,0,0,0,0,0
,84,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,83,0,0,0,0,0,0
,83,0,0,0,0,0,0
,83,0,0,0,0,0,0
,,0,0,0,0,0,0
